Dim1,Dim2,cluster
-0.10632557425865344,0.09117472697833504,3
0.1656355396651411,0.1579178061161139,2
0.15946997077607566,-0.09649729819432204,2
-0.08796845954768298,-0.024860026389421752,4
-0.10005142127793809,0.1026631758906787,3
0.12931945280569465,0.04805516195694605,2
0.07298247536725264,-0.026542114212806583,4
0.013199210354249605,-0.035740171737853176,1
-0.07135144153270956,-0.04835701423013273,4
-0.06718542609391819,0.05427610236053249,3
0.10108744962350981,-0.041211515358194,4
-0.11446254194915217,-0.013938817163825999,4
-0.05014418088565246,-0.062214574081298345,3
-0.0746313528233823,-0.13929933906889824,4
0.21756943854417268,-0.09515963235602341,2
-0.11912052852404346,0.02511235894330367,4
-0.042823249985315434,-0.11351087508261185,4
0.12472433945235824,0.21428983306361912,2
0.16949154962967272,-0.021162574727610184,2
0.12893610112568762,-0.029746197014771793,2
-0.0499884954640238,-0.06644048108381781,4
-0.11466528928703508,-0.024544388572155632,4
-0.10104457842024249,0.06350122374610385,3
-0.08110008618858897,0.08146325545150218,3
0.14525972511965285,0.13309497182336838,2
0.05336620328542045,-0.012140216431616821,1
-0.058351020943916775,-0.09602380430271754,4
-0.06174335289273851,-0.12080378728324331,4
-0.11255965712034319,-0.02082186631602745,4
-0.12370900527290475,0.10633114555156466,3
-0.0978384647447429,0.10928567157785093,3
-0.09995985513550265,0.03654024151756215,3
0.13269282507984076,0.011590366278085637,2
-0.08093964390843716,-0.08875457782954882,4
0.05543498705530801,0.04637694408097716,1
0.10743611276074723,-0.04854589019410779,2
-0.09229729182494902,0.027453419501750505,4
-0.07334612705792258,-0.07374738960527434,4
-0.09485741331617877,0.11187494168747594,3
0.13579405593965194,-0.08097069408137784,2
